year,state,headingCode,heading,metricFOB
2023,Santa Catarina,1513,"Óleos de coco (óleo de copra), de palmiste ou de babaçu e respectivas fracções, mesmo refinados, mas não quimicamente modificados",4740
2023,Ceará,8462,"Máquinas-ferramentas (incluídas as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais; máquinas- -ferramentas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar ou ch",4737
2023,Amazonas,7303,"Tubos e perfis ocos, de ferro fundido",4730
2023,Amapá,1602,"Outras preparações e conservas de carne, miudezas ou sangue",4717
2023,Rio Grande do Sul,2910,"Epóxidos, epoxi-álcoois, epoxi-fenóis e epoxi-éteres, com três átomos no ciclo, e seus derivados halogenados, sulfonados, nitrados ou nitrosados",4716
2023,Rio de Janeiro,0103,Animais vivos da espécie suína,4715
2023,Maranhão,3005,"Pastas (ouates), gazes, ataduras e artigos análogos (por exemplo: pensos, esparadrapos, sinapismos), impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos, dentários ou veterinários",4712
2023,Ceará,8311,"Fios, varetas, tubos, chapas, eléctrodos e artefactos semelhantes, de metais comuns ou de carbonetos metálicos, revestidos interior ou exteriormente de decapantes ou de fundentes, para soldadura (soldagem) ou depósito de metal ou de carbonetos metálicos; ",4704
2023,Roraima,9404,"Suportes elásticos para camas; colchões, edredões, almofadas, pufes, travesseiros e artigos semelhantes, equipados com molas ou guarnecidos interiormente de quaisquer matérias, compreendendo esses artigos de borracha ou de plástico alveolares, mesmo recob",4703
2023,Santa Catarina,4814,Papel de parede e revestimentos de parede semelhantes; papel para vitrais,4697
2023,Maranhão,2209,"Vinagres e seus sucedâneos obtidos a partir do ácido acético, para usos alimentares",4693
2023,Amazonas,7309,"Reservatórios, tonéis, cubas e recipientes semelhantes, de ferro fundido, ferro ou aço, de capacidade > 300 litros, sem dispositivos mecânicos nem térmicos",4692
2023,Espírito Santo,1202,"Amendoins não torrados nem de outro modo cozidos, mesmo descascados ou triturados",4688
2023,Rio de Janeiro,1212,"Alfarroba, algas, beterraba sacarina e cana-de-açúcar, frescas, refrigeradas, congeladas ou secas, mesmo em pó; caroços e amêndoas de frutos e outros produtos vegetais (incluídas as raízes de chicória não torradas, da variedade Cichorium intybus sativum) ",4675
2023,Minas Gerais,2903,Derivados halogenados dos hidrocarbonetos,4671
2023,Maranhão,3403,"Preparações lubrificantes (incluídos os óleos de corte, as preparações antiaderentes de porcas e parafusos, as preparações antiferrugem ou anticorrosão e as preparações para desmoldagem, à base de lubrificantes) e preparações dos tipos utilizados para lub",4670
2023,Santa Catarina,9205,"Outros instrumentos musicais de sopro (por exemplo: clarinetes, trompetes, gaitas de foles)",4669
2023,Rio de Janeiro,9003,"Armações para óculos e artigos semelhantes, e suas partes",4669
2023,Bahia,0707,"Pepinos e pepininhos (cornichons), frescos ou refrigerados",4665
2023,Santa Catarina,5301,"Linho em bruto ou trabalhado, mas não fiado; estopas e desperdícios de linho (incluídos os desperdícios de fios e fiapos)",4660
2023,Alagoas,6804,"Mós e artefactos semelhantes, sem armação, para moer, desfibrar, triturar, amolar, polir, rectificar ou cortar; pedras para amolar ou para polir, manualmente, e suas partes, de pedras naturais, de abrasivos naturais ou artificiais aglomerados ou de cerâmi",4654
2023,Paraíba,4011,"Pneumáticos novos, de borracha",4652
2023,Paraíba,5806,"Fitas, exceto os artefactos da posição 5807; fitas sem trama, de fios ou fibras paralelizados e colados (bolducs)",4647
2023,Goiás,0801,"Cocos, castanha do Brasil e castanha de caju, frescos ou secos, mesmo sem casca ou pelados",4641
2023,Santa Catarina,0811,"Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes",4637
2023,Mato Grosso do Sul,3006,Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo,4636
2023,Paraná,1605,"Crustáceos, moluscos e outros invertebrados aquáticos, preparados ou em conservas",4635
2023,Maranhão,8504,"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução",4634
2023,Bahia,6304,"Outros artefactos para guarnição de interiores, exceto da posição 9404",4634
2023,Pará,8537,"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim",4632
2023,Paraná,2828,Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos,4629
2023,Pernambuco,6104,"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso feminino",4628
2023,Não Declarada,4902,"Jornais e publicações periódicas, impressos, mesmo ilustrados ou contendo publicidade",4623
2023,Bahia,9608,"Canetas esferográficas; canetas e marcadores de ponta de feltro ou de outras pontas porosas; canetas de tinta permanente e outras canetas; estiletes para duplicadores; lapiseiras; canetas porta-penas, porta-lápis e artigos semelhantes; suas partes (inclui",4621
2023,Maranhão,2206,Sidra e outras bebidas fermentadas e misturas de bebidas fermentadas,4618
2023,Roraima,3918,"Revestimentos de pavimentos, de plástico, mesmo auto-adesivos, em rolos ou em forma de ladrilhos ou de mosaicos; revestimentos de paredes ou de tectos, de plásticos, definidos na Nota 9 do presente capítulo",4615
2023,Alagoas,1901,"Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a",4609
2023,Paraná,6213,Lenços de assoar e de bolso,4606
2023,Paraná,6814,"Mica trabalhada e suas obras, incluída a mica aglomerada ou reconstituída, mesmo com suporte de papel, de cartão ou de outras matérias",4605
2023,Maranhão,3208,"Tintas e vernizes, à base de polímeros sintéticos ou de polímeros naturais modificados, dispersos ou dissolvidos em meio não aquoso; soluções definidas na Nota 4 do presente capítulo",4605
2023,Rio Grande do Norte,8539,"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco",4600
2023,Amazonas,0910,"Gengibre, açafrão, curcuma, tomilho, louro, caril e outras especiarias",4599
2023,Mato Grosso do Sul,3924,"Serviços de mesa e outros artigos de uso doméstico, de higiene ou de toucador, de plástico",4597
2023,Minas Gerais,7106,"Prata (incluída a prata dourada ou platinada), em formas brutas ou semimanufacturadas, ou em pó",4596
2023,Bahia,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",4596
2023,Bahia,7013,"Objectos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes, exceto os das posições 7010 ou 7018",4583
2023,Amazonas,1904,"Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré",4575
2023,Rio Grande do Norte,5516,Tecidos de fibras artificiais descontínuas,4571
2023,Maranhão,8418,"Refrigeradores, congeladores (freezers) e outro material, máquinas e aparelhos para a produção de frio, com equipamento eléctrico ou outro; bombas de calor, excluídas as máquinas e aparelhos de ar condicionado da posição 8415",4568
2023,Pernambuco,1604,Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe,4559
2023,Alagoas,6807,Obras de asfalto ou de produtos semelhantes (por exemplo: breu ou pez),4556
2023,Maranhão,2501,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",4555
2023,Alagoas,8506,"Pilhas e baterias de pilhas, elétricas",4553
2023,Bahia,9612,"Fitas impressoras para máquinas de escrever e fitas impressoras semelhantes, tintadas ou preparadas de outra forma para imprimir, montadas ou não em carretéis ou cartuchos; almofadas de carimbo, impregnadas ou não, com ou sem caixa",4552
2023,Goiás,6506,"Outros chapéus e artefactos de uso semelhante, mesmo guarnecidos",4548
2023,Mato Grosso,8537,"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim",4542
2023,Maranhão,3909,"Resinas amínicas, resinas fenólicas e poliuretanos, em formas primárias",4536
2023,Pará,6702,"Flores, folhagem e frutos, artificiais, e suas partes; artefactos confeccionados com flores, folhagem e frutos, artificiais",4533
2023,Espírito Santo,4014,"Artigos de higiene ou de farmácia (incluídas as chupetas), de borracha vulcanizada não endurecida, mesmo com partes de borracha endurecida",4529
2023,Distrito Federal,9703,"Produções originais de arte estatuária ou de escultura, de quaisquer matérias",4522
2023,Pará,3919,"Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plástico, mesmo em rolos",4506
2023,Não Declarada,8432,"Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para relvados ou para campos de desporto",4504
2023,Amazonas,7307,"Acessórios para tubos [por exemplo: uniões, cotovelos, mangas (luvas)], de ferro fundido, ferro ou aço",4503
2023,Ceará,0708,"Legumes de vagem, com ou sem vagem, frescos ou refrigerados",4500
2023,Pernambuco,8413,"Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos",4500
2023,Rio de Janeiro,7402,Cobre não refinado; ânodos de cobre para refinação eletrolítica,4500
2023,Rondônia,8526,"Aparelhos de radiodetecção e de radiossondagem (radar), aparelhos de radionavegação e aparelhos de radiotelecomando",4500
2023,Rio Grande do Sul,7229,Fios de outras ligas de aço,4497
2023,Paraná,6308,"Sortidos constituídos por cortes de tecido e fios, mesmo com acessórios, para confecção de tapetes, tapeçarias, toalhas de mesa ou guardanapos, bordados, ou artefatos têxteis semelhantes, em embalagens para venda a retalho",4495
2023,Paraná,8521,"Aparelhos videofónicos de gravação ou de reprodução, mesmo incorporando um receptor de sinais videofónicos",4493
2023,Maranhão,8513,"Lanternas elétricas portáteis destinadas a funcionar por meio da sua própria fonte de energia (por exemplo: de pilhas, de acumuladores, de magnetos), excluídos os aparelhos de iluminação da posição 8512",4493
2023,Pernambuco,9506,"Artigos e equipamentos para cultura física, ginástica, atletismo, outros desportos (incluído o ténis de mesa) ou jogos ao ar livre, não especificados nem compreendidos em outras posições deste capítulo; piscinas, incluídas as infantis",4491
2023,Maranhão,2102,"Leveduras (vivas ou mortas); outros microrganismos monocelulares mortos (exceto as vacinas da posição 3002); pós para levedar, preparados",4483
2023,Goiás,6209,"Vestuário e seus acessórios, para bebés",4482
2023,São Paulo,1801,"Cacau inteiro ou partido, em bruto ou torrado",4478
2023,Espírito Santo,2804,"Hidrogénio, gases raros e outros elementos não metálicos",4475
2023,Não Declarada,7013,"Objectos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes, exceto os das posições 7010 ou 7018",4461
2023,Amazonas,8450,"Máquinas de lavar roupa, mesmo com dispositivo de secagem",4460
2023,Roraima,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",4458
2023,Não Declarada,6117,"Outros acessórios de vestuário, confeccionados, de malha; partes de vestuário ou de seus acessórios, de malha",4457
2023,Minas Gerais,8713,"Cadeiras de rodas e outros veículos para inválidos, mesmo com motor ou outro mecanismo de propulsão",4454
2023,Santa Catarina,3202,"Produtos tanantes orgânicos sintéticos; produtos tanantes inorgânicos; preparações tanantes, mesmo contendo produtos tanantes naturais; preparações enzimáticas para a pré-curtimenta",4449
2023,Paraná,6208,"Camisolas interiores, combinações, saiotes, calcinhas, camisas de noite, pijamas, déshabillés, roupões de banho, robes de quarto e artefactos semelhantes, de uso feminino",4437
2023,Santa Catarina,9618,"Manequins e artigos semelhantes; autômatos e cenas animadas, para vitrines e mostruários",4436
